enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours
2087,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,Humanities,5,,,1,19
19421,city_103,0.92,Male,No relevent experience,Full time course,Masters,STEM,9,,,>4,36
8560,city_73,0.754,Male,Has relevent experience,Part time course,Graduate,STEM,3,100-500,Pvt Ltd,never,127
14989,city_23,0.899,Male,No relevent experience,Full time course,Masters,STEM,16,,,>4,92
1986,city_73,0.754,Male,Has relevent experience,Part time course,Graduate,STEM,7,10/49,Public Sector,1,158
10392,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,5000-9999,Other,>4,53
4287,city_28,0.939,Male,No relevent experience,Full time course,Graduate,STEM,6,500-999,Public Sector,1,10
995,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,Pvt Ltd,3,29
28550,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,,,>4,26
26700,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,5000-9999,NGO,>4,40
31660,city_73,0.754,Male,Has relevent experience,Full time course,Masters,STEM,9,,,2,29
13480,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,3,50-99,Early Stage Startup,1,144
12094,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Public Sector,2,60
403,city_103,0.92,,No relevent experience,no_enrollment,Phd,STEM,5,1000-4999,Public Sector,1,39
29538,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,10,10000+,Pvt Ltd,1,53
21148,city_114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,6,100-500,Funded Startup,1,57
2091,city_123,0.738,Male,No relevent experience,Full time course,Graduate,STEM,3,,,never,70
29370,city_159,0.843,,No relevent experience,Full time course,Graduate,STEM,4,,,never,2
30126,city_162,0.767,Female,Has relevent experience,no_enrollment,Masters,STEM,11,10/49,Early Stage Startup,4,84
31351,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,7,10/49,Public Sector,1,36
7534,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,7,500-999,Funded Startup,2,99
277,city_84,0.698,Male,Has relevent experience,Full time course,Masters,STEM,7,,,1,45
27238,city_21,0.624,,No relevent experience,Full time course,High School,,<1,,,never,26
18558,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,1000-4999,Pvt Ltd,1,38
11939,city_50,0.896,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,NGO,2,34
28322,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,11,10/49,Pvt Ltd,2,4
11247,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,,,4,69
18318,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,11
14680,city_21,0.624,Male,No relevent experience,no_enrollment,,,3,,,never,111
31618,city_102,0.804,Male,No relevent experience,no_enrollment,Primary School,,6,10/49,Pvt Ltd,1,94
3744,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,100-500,Pvt Ltd,1,20
25293,city_21,0.624,,Has relevent experience,,Masters,STEM,6,50-99,Pvt Ltd,never,21
31385,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,4,50-99,Pvt Ltd,1,109
29626,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,5,100-500,Pvt Ltd,1,146
20089,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,<1,,Public Sector,1,80
20063,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,5000-9999,Pvt Ltd,4,28
17777,city_103,0.92,Male,No relevent experience,no_enrollment,High School,,2,,,never,42
10850,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10/49,Pvt Ltd,1,5
12644,city_90,0.698,,No relevent experience,Full time course,Graduate,STEM,7,500-999,Pvt Ltd,1,196
30833,city_21,0.624,Male,No relevent experience,Full time course,High School,,2,,,never,28
16979,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Funded Startup,1,39
19163,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,18,100-500,Pvt Ltd,1,18
32261,city_74,0.579,Male,Has relevent experience,Part time course,Graduate,STEM,12,50-99,Funded Startup,2,48
23471,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,,,>4,20
14421,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,3,100-500,Pvt Ltd,1,9
17748,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,,1,17
31487,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,1,5
25209,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,1,5000-9999,Pvt Ltd,1,68
2133,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,1000-4999,Pvt Ltd,1,29
19961,city_114,0.926,,No relevent experience,no_enrollment,Phd,STEM,>20,10000+,Public Sector,2,54
1153,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,Business Degree,5,<10,Pvt Ltd,1,25
7048,city_7,0.647,,Has relevent experience,no_enrollment,Masters,STEM,5,1000-4999,Pvt Ltd,4,21
13882,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,,5,,,never,156
18981,city_16,0.91,Male,Has relevent experience,,Graduate,STEM,4,,,1,90
15238,city_134,0.698,,No relevent experience,,,,2,,,never,42
23935,city_114,0.926,,Has relevent experience,Full time course,Graduate,STEM,6,10/49,Early Stage Startup,4,53
20115,city_114,0.926,Male,Has relevent experience,no_enrollment,,,>20,,Pvt Ltd,4,4
3916,city_114,0.926,,No relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,never,15
26896,city_102,0.804,Male,Has relevent experience,Part time course,Masters,STEM,10,500-999,,2,36
29848,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,3,10/49,Early Stage Startup,3,142
6231,city_72,0.795,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,,,2,28
4486,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,1,56
27072,city_136,0.897,,No relevent experience,Part time course,Graduate,STEM,3,,,1,38
3075,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,>4,21
18112,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,4,4
4438,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,3,83
1209,city_97,0.925,Male,No relevent experience,no_enrollment,Phd,STEM,>20,10/49,Pvt Ltd,>4,69
18459,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,2,33
5660,city_91,0.691,,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Public Sector,1,51
2281,city_10,0.895,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,50-99,Pvt Ltd,>4,50
19231,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,7,,,>4,192
7392,city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,Pvt Ltd,1,84
21734,city_61,0.913,Male,Has relevent experience,no_enrollment,High School,,10,10/49,Early Stage Startup,>4,96
31484,city_104,0.924,,Has relevent experience,no_enrollment,Masters,STEM,8,100-500,NGO,1,34
13019,city_160,0.92,,No relevent experience,no_enrollment,Phd,STEM,>20,,,>4,20
26839,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10/49,Early Stage Startup,1,254
7969,city_45,0.89,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,500-999,Pvt Ltd,>4,36
24031,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,2,150
10858,city_102,0.804,Male,No relevent experience,no_enrollment,High School,,>20,50-99,Pvt Ltd,>4,125
13723,city_53,0.74,Male,No relevent experience,,Graduate,STEM,4,<10,Early Stage Startup,never,228
31220,city_83,0.923,,No relevent experience,Full time course,Graduate,STEM,3,,,never,102
31845,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,,Pvt Ltd,never,18
11383,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,,4,,,never,200
13153,city_73,0.754,Male,Has relevent experience,Part time course,High School,,4,,,1,57
6499,city_11,0.55,,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,2,80
19333,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,,3,,,never,78
6537,city_76,0.698,Female,No relevent experience,no_enrollment,Masters,STEM,7,500-999,NGO,1,12
6352,city_75,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Funded Startup,1,30
17957,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,1,,,never,44
22599,city_50,0.896,Male,Has relevent experience,no_enrollment,Masters,STEM,11,,,4,69
11548,city_103,0.92,,Has relevent experience,Full time course,High School,,6,<10,Pvt Ltd,,81
8291,city_114,0.926,,No relevent experience,Full time course,High School,,6,,,never,11
25541,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,15,<10,Early Stage Startup,3,15
26058,city_21,0.624,,No relevent experience,Full time course,Masters,STEM,3,,,never,163
7974,city_128,0.527,Male,Has relevent experience,Full time course,Masters,STEM,8,5000-9999,Public Sector,never,176
27881,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,,,2,42
9528,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,,>4,9
10522,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,4,50-99,,,21
15880,city_114,0.926,,No relevent experience,Full time course,Graduate,STEM,2,10/49,Public Sector,2,51
28785,city_114,0.926,Male,No relevent experience,Full time course,High School,,5,10000+,Pvt Ltd,1,2
135,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Early Stage Startup,1,23
12030,city_90,0.698,,No relevent experience,no_enrollment,Graduate,STEM,8,,,4,43
31753,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,2,<10,Pvt Ltd,2,34
23779,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,19,10000+,Pvt Ltd,1,32
17647,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,never,6
15777,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Humanities,16,,,1,102
5354,city_90,0.698,,Has relevent experience,no_enrollment,Masters,STEM,15,,,never,132
30450,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,2,56
28815,city_73,0.754,Female,No relevent experience,no_enrollment,Masters,Business Degree,20,,,3,13
25118,city_16,0.91,,No relevent experience,Full time course,Graduate,STEM,2,1000-4999,Other,1,260
4748,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,,,1,72
25812,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,,,1,54
9640,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,143
14048,city_28,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,2,34
5855,city_173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,18,1000-4999,Pvt Ltd,>4,11
170,city_115,0.789,Male,No relevent experience,Full time course,Graduate,STEM,6,,Pvt Ltd,never,25
11149,city_103,0.92,Female,No relevent experience,no_enrollment,Masters,STEM,9,,,1,106
20198,city_159,0.843,,No relevent experience,Full time course,Graduate,STEM,1,,,never,37
23257,city_103,0.92,,Has relevent experience,no_enrollment,,,15,500-999,Pvt Ltd,>4,33
5530,city_50,0.896,Male,Has relevent experience,Part time course,Graduate,STEM,19,50-99,Pvt Ltd,1,80
1013,city_141,0.763,Male,Has relevent experience,Full time course,High School,,5,,,never,206
31240,city_114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,3,100-500,Pvt Ltd,1,31
23847,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,,4,,,never,15
16993,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,2,42
5252,city_141,0.763,Female,No relevent experience,Full time course,High School,,2,,,never,51
12971,city_73,0.754,Female,No relevent experience,no_enrollment,Masters,STEM,16,,,>4,56
11549,city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,16,100-500,Pvt Ltd,2,17
4383,city_103,0.92,,No relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,46
10654,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,17,50-99,Funded Startup,1,61
10540,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,18,5000-9999,Pvt Ltd,1,11
31364,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,5000-9999,Pvt Ltd,1,106
1215,city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,15,10/49,Pvt Ltd,2,236
29289,city_57,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,<10,Early Stage Startup,1,58
11205,city_16,0.91,Male,No relevent experience,,High School,,10,,,never,42
27361,city_115,0.789,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,,1,26
10729,city_114,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,>20,10/49,Early Stage Startup,2,37
22766,city_10,0.895,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Pvt Ltd,>4,20
10936,city_114,0.926,,Has relevent experience,no_enrollment,High School,,10,<10,Pvt Ltd,1,85
27491,city_103,0.92,,Has relevent experience,Part time course,Masters,Arts,3,,,1,40
28093,city_103,0.92,Female,No relevent experience,Full time course,Masters,STEM,12,10000+,Public Sector,2,155
17902,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,Humanities,2,50-99,Funded Startup,1,147
14769,city_102,0.804,Male,No relevent experience,no_enrollment,Phd,STEM,20,10/49,Pvt Ltd,2,188
22232,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,18,10/49,Early Stage Startup,1,174
14508,city_126,0.479,,No relevent experience,Full time course,,,3,,,,155
24468,city_94,0.698,,No relevent experience,no_enrollment,Graduate,STEM,2,,,1,31
22025,city_65,0.802,Male,No relevent experience,no_enrollment,High School,,<1,,,2,40
26794,city_11,0.55,Male,Has relevent experience,Full time course,Masters,STEM,3,,,1,67
2545,city_21,0.624,Female,Has relevent experience,Full time course,Masters,STEM,8,500-999,Pvt Ltd,2,69
18489,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,<1,500-999,Pvt Ltd,1,24
22235,city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,36
1201,city_103,0.92,Male,Has relevent experience,Full time course,Masters,STEM,8,,Public Sector,never,125
17714,city_28,0.939,Male,No relevent experience,no_enrollment,Masters,STEM,4,,,1,18
6564,city_9,0.743,,Has relevent experience,Part time course,Graduate,Other,4,<10,Pvt Ltd,,334
28772,city_136,0.897,Male,Has relevent experience,Full time course,Masters,STEM,9,,NGO,1,17
28565,city_16,0.91,Male,Has relevent experience,Full time course,Graduate,STEM,2,10/49,Pvt Ltd,1,36
29367,city_14,0.698,Female,Has relevent experience,no_enrollment,Graduate,Business Degree,4,10/49,Funded Startup,4,4
24637,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,4,102
5204,city_144,0.84,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,47
27261,city_14,0.698,Male,No relevent experience,Full time course,High School,,2,,,never,13
24622,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,77
401,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,>4,14
22318,city_64,0.666,Male,Has relevent experience,Full time course,Masters,STEM,10,,,1,38
33094,city_103,0.92,Male,No relevent experience,no_enrollment,High School,,3,,,1,70
28888,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,10,50-99,Pvt Ltd,,40
8955,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,4,100-500,Pvt Ltd,2,80
6651,city_123,0.738,Male,No relevent experience,Full time course,Graduate,STEM,10,,,never,48
1017,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Pvt Ltd,4,156
22745,city_21,0.624,,Has relevent experience,Full time course,Masters,STEM,7,100-500,Pvt Ltd,4,75
10798,city_73,0.754,,Has relevent experience,no_enrollment,Masters,,,50-99,Pvt Ltd,,5
31282,city_21,0.624,Female,No relevent experience,Full time course,,,3,,,1,78
23100,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,3,2
12703,city_114,0.926,,Has relevent experience,no_enrollment,Masters,STEM,3,50-99,Pvt Ltd,1,7
5178,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,24
17272,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,1,50-99,Pvt Ltd,never,83
16706,city_103,0.92,,No relevent experience,no_enrollment,Phd,STEM,15,10000+,Pvt Ltd,2,148
15836,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,>4,78
5105,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,78
9166,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,No Major,1,,,1,62
28801,city_103,0.92,Female,No relevent experience,Full time course,Graduate,STEM,6,,,1,46
14277,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,4,83
22600,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,17,1000-4999,Public Sector,>4,18
8856,city_173,0.878,Male,No relevent experience,Full time course,Graduate,STEM,4,,Public Sector,1,124
15803,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,1,64
1533,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,2,106
16907,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,3,10/49,Pvt Ltd,1,22
28115,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,29
23202,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,1000-4999,Pvt Ltd,4,4
11578,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,,,never,128
26624,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10/49,Pvt Ltd,3,202
19008,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,3,5
15822,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,19,1000-4999,Pvt Ltd,1,56
3328,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,>4,27
